date,city,aqi,pm25,data_source
2020-07-05,Mumbai,30.0,12.0,synthetic_realistic
2020-07-06,Mumbai,32.0,12.7,synthetic_realistic
2020-07-07,Mumbai,42.0,16.8,synthetic_realistic
2020-07-08,Mumbai,63.0,25.2,synthetic_realistic
2020-07-09,Mumbai,68.0,27.1,synthetic_realistic
2020-07-10,Mumbai,52.0,20.8,synthetic_realistic
2020-07-11,Mumbai,47.0,18.6,synthetic_realistic
2020-07-12,Mumbai,48.0,19.1,synthetic_realistic
2020-07-13,Mumbai,31.0,12.3,synthetic_realistic
2020-07-14,Mumbai,58.0,23.4,synthetic_realistic
2020-07-15,Mumbai,30.0,12.0,synthetic_realistic
2020-07-16,Mumbai,30.0,12.0,synthetic_realistic
2020-07-17,Mumbai,41.0,16.2,synthetic_realistic
2020-07-18,Mumbai,30.0,12.0,synthetic_realistic
2020-07-19,Mumbai,41.0,16.5,synthetic_realistic
2020-07-20,Mumbai,55.0,22.2,synthetic_realistic
2020-07-21,Mumbai,37.0,14.7,synthetic_realistic
2020-07-22,Mumbai,65.0,26.0,synthetic_realistic
2020-07-23,Mumbai,37.0,14.8,synthetic_realistic
2020-07-24,Mumbai,60.0,23.8,synthetic_realistic
2020-07-25,Mumbai,64.0,25.8,synthetic_realistic
2020-07-26,Mumbai,30.0,12.0,synthetic_realistic
2020-07-27,Mumbai,53.0,21.3,synthetic_realistic
2020-07-28,Mumbai,31.0,12.6,synthetic_realistic
2020-07-29,Mumbai,47.0,18.9,synthetic_realistic
2020-07-30,Mumbai,38.0,15.3,synthetic_realistic
2020-07-31,Mumbai,32.0,12.7,synthetic_realistic
2020-08-01,Mumbai,45.0,18.1,synthetic_realistic
2020-08-02,Mumbai,43.0,17.3,synthetic_realistic
2020-08-03,Mumbai,57.0,22.9,synthetic_realistic
2020-08-04,Mumbai,62.0,25.0,synthetic_realistic
2020-08-05,Mumbai,62.0,24.7,synthetic_realistic
2020-08-06,Mumbai,45.0,17.8,synthetic_realistic
2020-08-07,Mumbai,50.0,19.9,synthetic_realistic
2020-08-08,Mumbai,37.0,15.0,synthetic_realistic
2020-08-09,Mumbai,49.0,19.5,synthetic_realistic
2020-08-10,Mumbai,51.0,20.3,synthetic_realistic
2020-08-11,Mumbai,68.0,27.0,synthetic_realistic
2020-08-12,Mumbai,86.0,34.3,synthetic_realistic
2020-08-13,Mumbai,42.0,16.9,synthetic_realistic
2020-08-14,Mumbai,44.0,17.5,synthetic_realistic
2020-08-15,Mumbai,34.0,13.5,synthetic_realistic
2020-08-16,Mumbai,51.0,20.3,synthetic_realistic
2020-08-17,Mumbai,68.0,27.0,synthetic_realistic
2020-08-18,Mumbai,59.0,23.7,synthetic_realistic
2020-08-19,Mumbai,56.0,22.5,synthetic_realistic
2020-08-20,Mumbai,59.0,23.8,synthetic_realistic
2020-08-21,Mumbai,76.0,30.2,synthetic_realistic
2020-08-22,Mumbai,31.0,12.3,synthetic_realistic
2020-08-23,Mumbai,56.0,22.3,synthetic_realistic
2020-08-24,Mumbai,41.0,16.4,synthetic_realistic
2020-08-25,Mumbai,53.0,21.0,synthetic_realistic
2020-08-26,Mumbai,78.0,31.1,synthetic_realistic
2020-08-27,Mumbai,77.0,30.8,synthetic_realistic
2020-08-28,Mumbai,95.0,38.1,synthetic_realistic
2020-08-29,Mumbai,48.0,19.2,synthetic_realistic
2020-08-30,Mumbai,47.0,19.0,synthetic_realistic
2020-08-31,Mumbai,30.0,12.0,synthetic_realistic
2020-09-01,Mumbai,61.0,24.3,synthetic_realistic
2020-09-02,Mumbai,75.0,29.8,synthetic_realistic
2020-09-03,Mumbai,65.0,26.2,synthetic_realistic
2020-09-04,Mumbai,54.0,21.7,synthetic_realistic
2020-09-05,Mumbai,71.0,28.6,synthetic_realistic
2020-09-06,Mumbai,38.0,15.3,synthetic_realistic
2020-09-07,Mumbai,69.0,27.6,synthetic_realistic
2020-09-08,Mumbai,66.0,26.6,synthetic_realistic
2020-09-09,Mumbai,82.0,32.9,synthetic_realistic
2020-09-10,Mumbai,58.0,23.3,synthetic_realistic
2020-09-11,Mumbai,63.0,25.0,synthetic_realistic
2020-09-12,Mumbai,54.0,21.4,synthetic_realistic
2020-09-13,Mumbai,82.0,32.7,synthetic_realistic
2020-09-14,Mumbai,72.0,28.7,synthetic_realistic
2020-09-15,Mumbai,71.0,28.4,synthetic_realistic
2020-09-16,Mumbai,78.0,31.2,synthetic_realistic
2020-09-17,Mumbai,84.0,33.6,synthetic_realistic
2020-09-18,Mumbai,69.0,27.8,synthetic_realistic
2020-09-19,Mumbai,76.0,30.3,synthetic_realistic
2020-09-20,Mumbai,53.0,21.2,synthetic_realistic
2020-09-21,Mumbai,69.0,27.4,synthetic_realistic
2020-09-22,Mumbai,92.0,36.6,synthetic_realistic
2020-09-23,Mumbai,100.0,40.2,synthetic_realistic
2020-09-24,Mumbai,63.0,25.2,synthetic_realistic
2020-09-25,Mumbai,86.0,34.4,synthetic_realistic
2020-09-26,Mumbai,86.0,34.5,synthetic_realistic
2020-09-27,Mumbai,58.0,23.2,synthetic_realistic
2020-09-28,Mumbai,56.0,22.3,synthetic_realistic
2020-09-29,Mumbai,113.0,45.2,synthetic_realistic
2020-09-30,Mumbai,73.0,29.2,synthetic_realistic
2020-10-01,Mumbai,69.0,27.6,synthetic_realistic
2020-10-02,Mumbai,91.0,36.5,synthetic_realistic
2020-10-03,Mumbai,86.0,34.4,synthetic_realistic
2020-10-04,Mumbai,56.0,22.5,synthetic_realistic
2020-10-05,Mumbai,81.0,32.2,synthetic_realistic
2020-10-06,Mumbai,86.0,34.2,synthetic_realistic
2020-10-07,Mumbai,103.0,41.4,synthetic_realistic
2020-10-08,Mumbai,86.0,34.3,synthetic_realistic
2020-10-09,Mumbai,125.0,50.1,synthetic_realistic
2020-10-10,Mumbai,99.0,39.5,synthetic_realistic
2020-10-11,Mumbai,80.0,32.2,synthetic_realistic
2020-10-12,Mumbai,131.0,52.3,synthetic_realistic
2020-10-13,Mumbai,95.0,38.2,synthetic_realistic
2020-10-14,Mumbai,79.0,31.6,synthetic_realistic
2020-10-15,Mumbai,112.0,44.6,synthetic_realistic
2020-10-16,Mumbai,86.0,34.4,synthetic_realistic
2020-10-17,Mumbai,111.0,44.4,synthetic_realistic
2020-10-18,Mumbai,82.0,32.7,synthetic_realistic
2020-10-19,Mumbai,63.0,25.0,synthetic_realistic
2020-10-20,Mumbai,105.0,41.9,synthetic_realistic
2020-10-21,Mumbai,105.0,42.1,synthetic_realistic
2020-10-22,Mumbai,83.0,33.3,synthetic_realistic
2020-10-23,Mumbai,112.0,44.9,synthetic_realistic
2020-10-24,Mumbai,56.0,22.5,synthetic_realistic
2020-10-25,Mumbai,79.0,31.7,synthetic_realistic
2020-10-26,Mumbai,96.0,38.6,synthetic_realistic
2020-10-27,Mumbai,108.0,43.2,synthetic_realistic
2020-10-28,Mumbai,123.0,49.2,synthetic_realistic
2020-10-29,Mumbai,78.0,31.2,synthetic_realistic
2020-10-30,Mumbai,88.0,35.4,synthetic_realistic
2020-10-31,Mumbai,110.0,43.9,synthetic_realistic
2020-11-01,Mumbai,85.0,33.9,synthetic_realistic
2020-11-02,Mumbai,121.0,48.4,synthetic_realistic
2020-11-03,Mumbai,109.0,43.7,synthetic_realistic
2020-11-04,Mumbai,115.0,46.0,synthetic_realistic
2020-11-05,Mumbai,97.0,38.7,synthetic_realistic
2020-11-06,Mumbai,110.0,44.1,synthetic_realistic
2020-11-07,Mumbai,128.0,51.1,synthetic_realistic
2020-11-08,Mumbai,112.0,44.8,synthetic_realistic
2020-11-09,Mumbai,112.0,45.0,synthetic_realistic
2020-11-10,Mumbai,139.0,55.4,synthetic_realistic
2020-11-11,Mumbai,124.0,49.8,synthetic_realistic
2020-11-12,Mumbai,129.0,51.7,synthetic_realistic
2020-11-13,Mumbai,100.0,39.9,synthetic_realistic
2020-11-14,Mumbai,111.0,44.3,synthetic_realistic
2020-11-15,Mumbai,78.0,31.4,synthetic_realistic
2020-11-16,Mumbai,109.0,43.5,synthetic_realistic
2020-11-17,Mumbai,99.0,39.6,synthetic_realistic
2020-11-18,Mumbai,119.0,47.5,synthetic_realistic
2020-11-19,Mumbai,109.0,43.6,synthetic_realistic
2020-11-20,Mumbai,135.0,53.9,synthetic_realistic
2020-11-21,Mumbai,114.0,45.4,synthetic_realistic
2020-11-22,Mumbai,131.0,52.3,synthetic_realistic
2020-11-23,Mumbai,118.0,47.3,synthetic_realistic
2020-11-24,Mumbai,115.0,46.1,synthetic_realistic
2020-11-25,Mumbai,126.0,50.3,synthetic_realistic
2020-11-26,Mumbai,128.0,51.1,synthetic_realistic
2020-11-27,Mumbai,93.0,37.4,synthetic_realistic
2020-11-28,Mumbai,80.0,32.1,synthetic_realistic
2020-11-29,Mumbai,96.0,38.2,synthetic_realistic
2020-11-30,Mumbai,117.0,46.8,synthetic_realistic
2020-12-01,Mumbai,117.0,46.6,synthetic_realistic
2020-12-02,Mumbai,159.0,63.5,synthetic_realistic
2020-12-03,Mumbai,87.0,35.0,synthetic_realistic
2020-12-04,Mumbai,113.0,45.4,synthetic_realistic
2020-12-05,Mumbai,125.0,50.2,synthetic_realistic
2020-12-06,Mumbai,135.0,54.1,synthetic_realistic
2020-12-07,Mumbai,120.0,48.1,synthetic_realistic
2020-12-08,Mumbai,114.0,45.6,synthetic_realistic
2020-12-09,Mumbai,124.0,49.6,synthetic_realistic
2020-12-10,Mumbai,99.0,39.6,synthetic_realistic
2020-12-11,Mumbai,123.0,49.1,synthetic_realistic
2020-12-12,Mumbai,97.0,38.9,synthetic_realistic
2020-12-13,Mumbai,127.0,50.9,synthetic_realistic
2020-12-14,Mumbai,143.0,57.2,synthetic_realistic
2020-12-15,Mumbai,142.0,56.8,synthetic_realistic
2020-12-16,Mumbai,130.0,52.0,synthetic_realistic
2020-12-17,Mumbai,131.0,52.4,synthetic_realistic
2020-12-18,Mumbai,135.0,53.9,synthetic_realistic
2020-12-19,Mumbai,124.0,49.7,synthetic_realistic
2020-12-20,Mumbai,127.0,50.9,synthetic_realistic
2020-12-21,Mumbai,158.0,63.3,synthetic_realistic
2020-12-22,Mumbai,146.0,58.3,synthetic_realistic
2020-12-23,Mumbai,130.0,52.0,synthetic_realistic
2020-12-24,Mumbai,150.0,60.1,synthetic_realistic
2020-12-25,Mumbai,127.0,50.6,synthetic_realistic
2020-12-26,Mumbai,123.0,49.2,synthetic_realistic
2020-12-27,Mumbai,111.0,44.4,synthetic_realistic
2020-12-28,Mumbai,154.0,61.8,synthetic_realistic
2020-12-29,Mumbai,124.0,49.6,synthetic_realistic
2020-12-30,Mumbai,120.0,48.1,synthetic_realistic
2020-12-31,Mumbai,99.0,39.4,synthetic_realistic
2021-01-01,Mumbai,127.0,50.8,synthetic_realistic
2021-01-02,Mumbai,107.0,42.7,synthetic_realistic
2021-01-03,Mumbai,131.0,52.3,synthetic_realistic
2021-01-04,Mumbai,111.0,44.2,synthetic_realistic
2021-01-05,Mumbai,128.0,51.0,synthetic_realistic
2021-01-06,Mumbai,145.0,57.9,synthetic_realistic
2021-01-07,Mumbai,126.0,50.4,synthetic_realistic
2021-01-08,Mumbai,129.0,51.8,synthetic_realistic
2021-01-09,Mumbai,121.0,48.4,synthetic_realistic
2021-01-10,Mumbai,134.0,53.6,synthetic_realistic
2021-01-11,Mumbai,113.0,45.1,synthetic_realistic
2021-01-12,Mumbai,121.0,48.5,synthetic_realistic
2021-01-13,Mumbai,132.0,52.8,synthetic_realistic
2021-01-14,Mumbai,146.0,58.3,synthetic_realistic
2021-01-15,Mumbai,116.0,46.4,synthetic_realistic
2021-01-16,Mumbai,123.0,49.1,synthetic_realistic
2021-01-17,Mumbai,116.0,46.4,synthetic_realistic
2021-01-18,Mumbai,144.0,57.4,synthetic_realistic
2021-01-19,Mumbai,137.0,55.0,synthetic_realistic
2021-01-20,Mumbai,99.0,39.8,synthetic_realistic
2021-01-21,Mumbai,155.0,62.1,synthetic_realistic
2021-01-22,Mumbai,107.0,42.7,synthetic_realistic
2021-01-23,Mumbai,100.0,40.0,synthetic_realistic
2021-01-24,Mumbai,108.0,43.1,synthetic_realistic
2021-01-25,Mumbai,138.0,55.1,synthetic_realistic
2021-01-26,Mumbai,110.0,44.2,synthetic_realistic
2021-01-27,Mumbai,121.0,48.4,synthetic_realistic
2021-01-28,Mumbai,125.0,50.0,synthetic_realistic
2021-01-29,Mumbai,87.0,35.0,synthetic_realistic
2021-01-30,Mumbai,109.0,43.5,synthetic_realistic
2021-01-31,Mumbai,97.0,38.7,synthetic_realistic
2021-02-01,Mumbai,116.0,46.3,synthetic_realistic
2021-02-02,Mumbai,138.0,55.1,synthetic_realistic
2021-02-03,Mumbai,132.0,52.9,synthetic_realistic
2021-02-04,Mumbai,139.0,55.8,synthetic_realistic
2021-02-05,Mumbai,127.0,50.6,synthetic_realistic
2021-02-06,Mumbai,94.0,37.5,synthetic_realistic
2021-02-07,Mumbai,103.0,41.3,synthetic_realistic
2021-02-08,Mumbai,135.0,54.1,synthetic_realistic
2021-02-09,Mumbai,95.0,38.0,synthetic_realistic
2021-02-10,Mumbai,132.0,52.7,synthetic_realistic
2021-02-11,Mumbai,93.0,37.1,synthetic_realistic
2021-02-12,Mumbai,95.0,38.0,synthetic_realistic
2021-02-13,Mumbai,112.0,44.8,synthetic_realistic
2021-02-14,Mumbai,104.0,41.8,synthetic_realistic
2021-02-15,Mumbai,123.0,49.1,synthetic_realistic
2021-02-16,Mumbai,123.0,49.4,synthetic_realistic
2021-02-17,Mumbai,105.0,42.2,synthetic_realistic
2021-02-18,Mumbai,120.0,48.1,synthetic_realistic
2021-02-19,Mumbai,109.0,43.4,synthetic_realistic
2021-02-20,Mumbai,118.0,47.2,synthetic_realistic
2021-02-21,Mumbai,102.0,40.7,synthetic_realistic
2021-02-22,Mumbai,117.0,46.7,synthetic_realistic
2021-02-23,Mumbai,112.0,44.7,synthetic_realistic
2021-02-24,Mumbai,67.0,26.8,synthetic_realistic
2021-02-25,Mumbai,101.0,40.4,synthetic_realistic
2021-02-26,Mumbai,113.0,45.1,synthetic_realistic
2021-02-27,Mumbai,69.0,27.5,synthetic_realistic
2021-02-28,Mumbai,130.0,51.9,synthetic_realistic
2021-03-01,Mumbai,82.0,32.7,synthetic_realistic
2021-03-02,Mumbai,104.0,41.7,synthetic_realistic
2021-03-03,Mumbai,115.0,46.1,synthetic_realistic
2021-03-04,Mumbai,87.0,34.9,synthetic_realistic
2021-03-05,Mumbai,99.0,39.6,synthetic_realistic
2021-03-06,Mumbai,83.0,33.2,synthetic_realistic
2021-03-07,Mumbai,109.0,43.7,synthetic_realistic
2021-03-08,Mumbai,93.0,37.3,synthetic_realistic
2021-03-09,Mumbai,101.0,40.5,synthetic_realistic
2021-03-10,Mumbai,97.0,38.8,synthetic_realistic
2021-03-11,Mumbai,76.0,30.4,synthetic_realistic
2021-03-12,Mumbai,102.0,40.7,synthetic_realistic
2021-03-13,Mumbai,86.0,34.3,synthetic_realistic
2021-03-14,Mumbai,100.0,40.2,synthetic_realistic
2021-03-15,Mumbai,115.0,46.2,synthetic_realistic
2021-03-16,Mumbai,81.0,32.4,synthetic_realistic
2021-03-17,Mumbai,105.0,42.0,synthetic_realistic
2021-03-18,Mumbai,83.0,33.1,synthetic_realistic
2021-03-19,Mumbai,89.0,35.4,synthetic_realistic
2021-03-20,Mumbai,82.0,32.6,synthetic_realistic
2021-03-21,Mumbai,106.0,42.5,synthetic_realistic
2021-03-22,Mumbai,84.0,33.8,synthetic_realistic
2021-03-23,Mumbai,75.0,29.8,synthetic_realistic
2021-03-24,Mumbai,89.0,35.5,synthetic_realistic
2021-03-25,Mumbai,92.0,36.9,synthetic_realistic
2021-03-26,Mumbai,110.0,44.0,synthetic_realistic
2021-03-27,Mumbai,108.0,43.1,synthetic_realistic
2021-03-28,Mumbai,68.0,27.2,synthetic_realistic
2021-03-29,Mumbai,107.0,42.9,synthetic_realistic
2021-03-30,Mumbai,67.0,26.7,synthetic_realistic
2021-03-31,Mumbai,106.0,42.4,synthetic_realistic
2021-04-01,Mumbai,98.0,39.3,synthetic_realistic
2021-04-02,Mumbai,78.0,31.4,synthetic_realistic
2021-04-03,Mumbai,92.0,36.7,synthetic_realistic
2021-04-04,Mumbai,71.0,28.5,synthetic_realistic
2021-04-05,Mumbai,72.0,28.8,synthetic_realistic
2021-04-06,Mumbai,81.0,32.3,synthetic_realistic
2021-04-07,Mumbai,95.0,38.2,synthetic_realistic
2021-04-08,Mumbai,80.0,32.0,synthetic_realistic
2021-04-09,Mumbai,100.0,40.0,synthetic_realistic
2021-04-10,Mumbai,103.0,41.3,synthetic_realistic
2021-04-11,Mumbai,72.0,29.0,synthetic_realistic
2021-04-12,Mumbai,86.0,34.5,synthetic_realistic
2021-04-13,Mumbai,98.0,39.3,synthetic_realistic
2021-04-14,Mumbai,70.0,28.1,synthetic_realistic
2021-04-15,Mumbai,76.0,30.5,synthetic_realistic
2021-04-16,Mumbai,66.0,26.4,synthetic_realistic
2021-04-17,Mumbai,80.0,32.0,synthetic_realistic
2021-04-18,Mumbai,69.0,27.5,synthetic_realistic
2021-04-19,Mumbai,102.0,40.9,synthetic_realistic
2021-04-20,Mumbai,57.0,22.9,synthetic_realistic
2021-04-21,Mumbai,58.0,23.1,synthetic_realistic
2021-04-22,Mumbai,103.0,41.3,synthetic_realistic
2021-04-23,Mumbai,75.0,29.8,synthetic_realistic
2021-04-24,Mumbai,57.0,22.8,synthetic_realistic
2021-04-25,Mumbai,60.0,23.9,synthetic_realistic
2021-04-26,Mumbai,82.0,32.7,synthetic_realistic
2021-04-27,Mumbai,72.0,29.0,synthetic_realistic
2021-04-28,Mumbai,68.0,27.3,synthetic_realistic
2021-04-29,Mumbai,50.0,20.0,synthetic_realistic
2021-04-30,Mumbai,78.0,31.1,synthetic_realistic
2021-05-01,Mumbai,65.0,26.0,synthetic_realistic
2021-05-02,Mumbai,73.0,29.0,synthetic_realistic
2021-05-03,Mumbai,60.0,24.1,synthetic_realistic
2021-05-04,Mumbai,97.0,39.0,synthetic_realistic
2021-05-05,Mumbai,67.0,26.8,synthetic_realistic
2021-05-06,Mumbai,99.0,39.8,synthetic_realistic
2021-05-07,Mumbai,77.0,31.0,synthetic_realistic
2021-05-08,Mumbai,57.0,22.7,synthetic_realistic
2021-05-09,Mumbai,61.0,24.6,synthetic_realistic
2021-05-10,Mumbai,30.0,12.0,synthetic_realistic
2021-05-11,Mumbai,50.0,20.0,synthetic_realistic
2021-05-12,Mumbai,44.0,17.5,synthetic_realistic
2021-05-13,Mumbai,76.0,30.5,synthetic_realistic
2021-05-14,Mumbai,38.0,15.3,synthetic_realistic
2021-05-15,Mumbai,73.0,29.0,synthetic_realistic
2021-05-16,Mumbai,67.0,26.8,synthetic_realistic
2021-05-17,Mumbai,50.0,20.2,synthetic_realistic
2021-05-18,Mumbai,30.0,12.0,synthetic_realistic
2021-05-19,Mumbai,46.0,18.3,synthetic_realistic
2021-05-20,Mumbai,51.0,20.4,synthetic_realistic
2021-05-21,Mumbai,61.0,24.6,synthetic_realistic
2021-05-22,Mumbai,62.0,24.7,synthetic_realistic
2021-05-23,Mumbai,60.0,24.0,synthetic_realistic
2021-05-24,Mumbai,117.0,46.7,synthetic_realistic
2021-05-25,Mumbai,83.0,33.2,synthetic_realistic
2021-05-26,Mumbai,68.0,27.2,synthetic_realistic
2021-05-27,Mumbai,43.0,17.3,synthetic_realistic
2021-05-28,Mumbai,55.0,22.2,synthetic_realistic
2021-05-29,Mumbai,41.0,16.2,synthetic_realistic
2021-05-30,Mumbai,48.0,19.0,synthetic_realistic
2021-05-31,Mumbai,42.0,17.0,synthetic_realistic
2021-06-01,Mumbai,79.0,31.7,synthetic_realistic
2021-06-02,Mumbai,73.0,29.1,synthetic_realistic
2021-06-03,Mumbai,30.0,12.0,synthetic_realistic
2021-06-04,Mumbai,50.0,19.9,synthetic_realistic
2021-06-05,Mumbai,56.0,22.4,synthetic_realistic
2021-06-06,Mumbai,30.0,12.0,synthetic_realistic
2021-06-07,Mumbai,40.0,16.0,synthetic_realistic
2021-06-08,Mumbai,47.0,18.8,synthetic_realistic
2021-06-09,Mumbai,38.0,15.1,synthetic_realistic
2021-06-10,Mumbai,56.0,22.5,synthetic_realistic
2021-06-11,Mumbai,61.0,24.2,synthetic_realistic
2021-06-12,Mumbai,43.0,17.3,synthetic_realistic
2021-06-13,Mumbai,34.0,13.6,synthetic_realistic
2021-06-14,Mumbai,67.0,26.6,synthetic_realistic
2021-06-15,Mumbai,47.0,19.0,synthetic_realistic
2021-06-16,Mumbai,30.0,12.0,synthetic_realistic
2021-06-17,Mumbai,36.0,14.4,synthetic_realistic
2021-06-18,Mumbai,30.0,12.0,synthetic_realistic
2021-06-19,Mumbai,45.0,18.2,synthetic_realistic
2021-06-20,Mumbai,30.0,12.0,synthetic_realistic
2021-06-21,Mumbai,71.0,28.2,synthetic_realistic
2021-06-22,Mumbai,55.0,21.8,synthetic_realistic
2021-06-23,Mumbai,52.0,20.6,synthetic_realistic
2021-06-24,Mumbai,56.0,22.6,synthetic_realistic
2021-06-25,Mumbai,50.0,20.1,synthetic_realistic
2021-06-26,Mumbai,32.0,12.6,synthetic_realistic
2021-06-27,Mumbai,33.0,13.1,synthetic_realistic
2021-06-28,Mumbai,38.0,15.1,synthetic_realistic
2021-06-29,Mumbai,30.0,12.0,synthetic_realistic
2021-06-30,Mumbai,35.0,13.9,synthetic_realistic
2021-07-01,Mumbai,37.0,14.7,synthetic_realistic
2021-07-02,Mumbai,77.0,30.7,synthetic_realistic
2021-07-03,Mumbai,36.0,14.6,synthetic_realistic
2021-07-04,Mumbai,71.0,28.5,synthetic_realistic
2021-07-05,Mumbai,71.0,28.3,synthetic_realistic
2021-07-06,Mumbai,58.0,23.4,synthetic_realistic
2021-07-07,Mumbai,45.0,18.2,synthetic_realistic
2021-07-08,Mumbai,51.0,20.5,synthetic_realistic
2021-07-09,Mumbai,30.0,12.0,synthetic_realistic
2021-07-10,Mumbai,39.0,15.6,synthetic_realistic
2021-07-11,Mumbai,37.0,14.8,synthetic_realistic
2021-07-12,Mumbai,57.0,22.9,synthetic_realistic
2021-07-13,Mumbai,60.0,23.9,synthetic_realistic
2021-07-14,Mumbai,36.0,14.5,synthetic_realistic
2021-07-15,Mumbai,49.0,19.8,synthetic_realistic
2021-07-16,Mumbai,69.0,27.7,synthetic_realistic
2021-07-17,Mumbai,70.0,28.0,synthetic_realistic
2021-07-18,Mumbai,42.0,16.6,synthetic_realistic
2021-07-19,Mumbai,65.0,26.1,synthetic_realistic
2021-07-20,Mumbai,82.0,32.9,synthetic_realistic
2021-07-21,Mumbai,45.0,17.9,synthetic_realistic
2021-07-22,Mumbai,44.0,17.6,synthetic_realistic
2021-07-23,Mumbai,55.0,22.2,synthetic_realistic
2021-07-24,Mumbai,30.0,12.0,synthetic_realistic
2021-07-25,Mumbai,34.0,13.6,synthetic_realistic
2021-07-26,Mumbai,49.0,19.4,synthetic_realistic
2021-07-27,Mumbai,51.0,20.4,synthetic_realistic
2021-07-28,Mumbai,77.0,31.0,synthetic_realistic
2021-07-29,Mumbai,42.0,16.7,synthetic_realistic
2021-07-30,Mumbai,63.0,25.1,synthetic_realistic
2021-07-31,Mumbai,35.0,14.0,synthetic_realistic
2021-08-01,Mumbai,41.0,16.2,synthetic_realistic
2021-08-02,Mumbai,45.0,18.0,synthetic_realistic
2021-08-03,Mumbai,71.0,28.3,synthetic_realistic
2021-08-04,Mumbai,50.0,19.9,synthetic_realistic
2021-08-05,Mumbai,94.0,37.7,synthetic_realistic
2021-08-06,Mumbai,66.0,26.5,synthetic_realistic
2021-08-07,Mumbai,46.0,18.2,synthetic_realistic
2021-08-08,Mumbai,49.0,19.5,synthetic_realistic
2021-08-09,Mumbai,54.0,21.6,synthetic_realistic
2021-08-10,Mumbai,46.0,18.3,synthetic_realistic
2021-08-11,Mumbai,74.0,29.7,synthetic_realistic
2021-08-12,Mumbai,66.0,26.4,synthetic_realistic
2021-08-13,Mumbai,30.0,12.0,synthetic_realistic
2021-08-14,Mumbai,54.0,21.5,synthetic_realistic
2021-08-15,Mumbai,58.0,23.2,synthetic_realistic
2021-08-16,Mumbai,49.0,19.7,synthetic_realistic
2021-08-17,Mumbai,65.0,25.8,synthetic_realistic
2021-08-18,Mumbai,68.0,27.1,synthetic_realistic
2021-08-19,Mumbai,70.0,27.9,synthetic_realistic
2021-08-20,Mumbai,87.0,34.9,synthetic_realistic
2021-08-21,Mumbai,56.0,22.4,synthetic_realistic
2021-08-22,Mumbai,44.0,17.5,synthetic_realistic
2021-08-23,Mumbai,67.0,26.9,synthetic_realistic
2021-08-24,Mumbai,66.0,26.5,synthetic_realistic
2021-08-25,Mumbai,79.0,31.5,synthetic_realistic
2021-08-26,Mumbai,46.0,18.5,synthetic_realistic
2021-08-27,Mumbai,61.0,24.4,synthetic_realistic
2021-08-28,Mumbai,58.0,23.1,synthetic_realistic
2021-08-29,Mumbai,68.0,27.3,synthetic_realistic
2021-08-30,Mumbai,91.0,36.6,synthetic_realistic
2021-08-31,Mumbai,85.0,34.0,synthetic_realistic
2021-09-01,Mumbai,85.0,33.9,synthetic_realistic
2021-09-02,Mumbai,78.0,31.1,synthetic_realistic
2021-09-03,Mumbai,80.0,32.1,synthetic_realistic
2021-09-04,Mumbai,92.0,36.9,synthetic_realistic
2021-09-05,Mumbai,71.0,28.5,synthetic_realistic
2021-09-06,Mumbai,68.0,27.1,synthetic_realistic
2021-09-07,Mumbai,85.0,34.1,synthetic_realistic
2021-09-08,Mumbai,84.0,33.7,synthetic_realistic
2021-09-09,Mumbai,95.0,38.1,synthetic_realistic
2021-09-10,Mumbai,75.0,30.0,synthetic_realistic
2021-09-11,Mumbai,93.0,37.3,synthetic_realistic
2021-09-12,Mumbai,56.0,22.5,synthetic_realistic
2021-09-13,Mumbai,101.0,40.5,synthetic_realistic
2021-09-14,Mumbai,54.0,21.5,synthetic_realistic
2021-09-15,Mumbai,90.0,36.1,synthetic_realistic
2021-09-16,Mumbai,101.0,40.4,synthetic_realistic
2021-09-17,Mumbai,114.0,45.4,synthetic_realistic
2021-09-18,Mumbai,54.0,21.4,synthetic_realistic
2021-09-19,Mumbai,84.0,33.4,synthetic_realistic
2021-09-20,Mumbai,90.0,35.9,synthetic_realistic
2021-09-21,Mumbai,86.0,34.5,synthetic_realistic
2021-09-22,Mumbai,120.0,47.9,synthetic_realistic
2021-09-23,Mumbai,98.0,39.2,synthetic_realistic
2021-09-24,Mumbai,91.0,36.4,synthetic_realistic
2021-09-25,Mumbai,69.0,27.7,synthetic_realistic
2021-09-26,Mumbai,50.0,20.1,synthetic_realistic
2021-09-27,Mumbai,81.0,32.5,synthetic_realistic
2021-09-28,Mumbai,85.0,34.2,synthetic_realistic
2021-09-29,Mumbai,94.0,37.5,synthetic_realistic
2021-09-30,Mumbai,79.0,31.7,synthetic_realistic
